sid;start_time;end_time;value
ASL_2008_06_1022;1332;1371;NAB5SN
ASL_2008_06_1022;1602;1638;NAKED2525N
ASL_2008_06_1022;1907;1952;NAMEU/HU/HN
ASL_2008_06_1022;2486;2532;NAPKIN1010N
ASL_2008_06_1022;688;741;SELF-1p1010N
ASL_2008_06_1023;388;435;FOCUS/NARROWflat-Bflat-BN
ASL_2008_06_1023;3251;3280;GET-CLOSEbent-B-Lbent-B-LN
ASL_2008_06_1023;632;677;NARROW-STREETflat-Bflat-BN
ASL_2008_06_1023;2914;2957;NAVY3flat-O/2N
ASL_2008_06_1023;3542;3562;NEATX-over-thumbX-over-thumbN
ASL_2008_06_1023;1185;1217;OF-COURSEU/HU/HN
ASL_2008_06_1023;2587;2631;OF-COURSEbent-Nbent-NN
ASL_2008_06_1023;944;987;THINK+FOCUS/NARROW1flat-BN
ASL_2008_06_1023;2340;2365;ns-AMERICAN-INDIANF/9F/9N
ASL_2008_06_103;1945;1993;(L)LIVE+BOX/ROOMLB-LN
ASL_2008_06_103;627;664;ALCOHOLHornsHornsN
ASL_2008_06_103;2265;2317;BREAD+DCL"rounded rectanglebent-B-Lcrvd-BN
ASL_2008_06_103;1076;1097;HEAR/LISTENcrvd-3crvd-3N
ASL_2008_06_103;4022;4051;LATCH5SN
ASL_2008_06_103;875;912;LISTbent-B-Lbent-B-LN
ASL_2008_06_103;1355;1385;LITTLEL-XL-XN
ASL_2008_06_103;1650;1677;LIVELLN
ASL_2008_06_103;3750;3782;LOBSTERV/2U/HN
ASL_2008_06_104;845;902;LONELY11N
ASL_2008_06_104;1305;1350;LONG11Y
ASL_2008_06_104;1052;1097;LONG-AGO55N
ASL_2008_06_104;1543;1580;LOOKV/2V/2N
ASL_2008_06_104;1768;1793;LOOKV/2V/2N
ASL_2008_06_104;2532;2567;LOOKV/2V/2N
ASL_2008_06_104;1998;2037;LOOKV/2V/2N
ASL_2008_06_104;2273;2343;LOOKV/2V/2N
ASL_2008_06_104;2765;2832;SEARCH-FORCCN
ASL_2008_06_104;545;590;ns-LONDONLLN
ASL_2008_06_105;2645;2687;FACE55N
ASL_2008_06_105;1610;1643;FACE+SAME1YN
ASL_2008_06_105;797;844;FACE+SAME5YN
ASL_2008_06_105;1892;1913;LOOKV/2V/2N
ASL_2008_06_105;2185;2212;LOOKV/2V/2N
ASL_2008_06_105;537;575;LOOKV/2V/2N
ASL_2008_06_105;2377;2410;LOOKV/2V/2N
ASL_2008_06_105;4588;4631;LORDLLN
ASL_2008_06_106;4115;4141;LESSbent-B-Lbent-B-LN
ASL_2008_06_106;1950;1975;LOSEflat-O5N
ASL_2008_06_106;3241;3273;LOUDSPEAKER5crvd-5N
ASL_2008_06_106;3827;3852;LOUSY33N
ASL_2008_06_106;2759;2784;NOISE+RUMBLE5SN
ASL_2008_06_106;3555;3593;SPEAKERSOcrvd-5N
ASL_2008_06_106;1177;1210;ns-#LALAN
ASL_2008_06_107;713;759;BOSS+LOWERCASE/TINY5-CG/QN
ASL_2008_06_107;1270;1310;CARRY-SUITCASESSN
ASL_2008_06_107;1827;1861;EAT+NOONflat-Oflat-BN
ASL_2008_06_107;257;288;LOWLLN
ASL_2008_06_107;1020;1045;LUCKY2525N
ASL_2008_06_107;1547;1580;LUNCHLLN
ASL_2008_06_107;2058;2108;LUNGScrvd-Bcrvd-BN
ASL_2008_06_107;4085;4133;Mfull-Mfull-MN
ASL_2008_06_107;4338;4371;MENTALLY-RETARDEDbent-MRN
ASL_2008_06_108;1137;1183;MACHINE5-C-L5-C-LN
ASL_2008_06_108;1372;1392;MADcrvd-55-C-ttN
ASL_2008_06_108;1595;1652;MAGAZINEL-XL-XN
ASL_2008_06_108;1788;1818;MAGICS5N
ASL_2008_06_108;2057;2095;MAGNET_358N
ASL_2008_06_108;2328;2352;MAJORB-xdB-xdN
ASL_2008_06_108;3217;3257;MAKESSN
ASL_2008_06_108;2563;2602;MERGE/MAINSTREAM55N
ASL_2008_06_108;657;701;MIDDLE+WEST25WN
ASL_2008_06_108;2890;2930;SPECIALTY11N
ASL_2008_06_109;1547;1593;HAIRCUTV/2U/HN
ASL_2008_06_109;1861;1897;MAN55N
ASL_2008_06_109;1026;1065;MAN55N
ASL_2008_06_109;2130;2167;MANAGE/CONTROLXXN
ASL_2008_06_109;2391;2437;MANAGE/CONTROL+AGENTXB-LN
ASL_2008_06_109;3628;3653;MANYS5N
ASL_2008_06_109;3849;3892;MARCHING44N
ASL_2008_06_109;4032;4071;MARIJUANAF/9F/9N
ASL_2008_08_041;1155;1183;ELEVENcocked-S1N
ASL_2008_08_041;278;300;FIFTEENB-Lbent-B-LN
ASL_2008_08_041;1843;1860;FOUR44N
ASL_2008_08_041;465;485;FOURTEENbent-B-xdbent-B-xdN
ASL_2008_08_041;1376;1388;ONE+HUNDRED15-C-LN
ASL_2008_08_041;1607;1621;TEN1010N
ASL_2008_08_041;683;702;THIRTEENU-Lbent-U-LN
ASL_2008_08_041;2057;2078;THREE33N
ASL_2008_08_041;912;948;TWELVEcocked-UV/2N
ASL_2008_08_041;2279;2353;TWENTYLbaby-ON
ASL_2008_08_0410;831;876;ANALYZEV/2crvd-VN
ASL_2008_08_0410;1817;1837;ANDcrvd-sprd-Bflat-ON
ASL_2008_08_0410;2048;2082;ANGELbent-B-LB-LN
ASL_2008_08_0410;2285;2315;ANIMALbent-B-Lbent-B-LN
ASL_2008_08_0410;2610;2642;ANNOUNCE11N
ASL_2008_08_0410;3042;3060;ANSWER11N
ASL_2008_08_0410;3240;3258;ANYAAN
ASL_2008_08_0410;1463;1498;GENERATIONS-AGOB-LB-LN
ASL_2008_08_0410;2827;2850;OTHERA10N
ASL_2008_08_0410;420;450;ns-nat-AMSTERDAM11N
ASL_2008_08_0412;205;232;ANY+ONEA1N
ASL_2008_08_0412;430;455;ANY+THINGAB-LN
ASL_2008_08_0412;735;767;ANY+WHEREA1N
ASL_2008_08_0412;1525;1546;APPLEXXN
ASL_2008_08_0412;2302;2335;APPLYV/2V/2N
ASL_2008_08_0412;1777;1803;APPLYV/2V/2N
ASL_2008_08_0412;2715;2735;APPOINTSSN
ASL_2008_08_0412;1320;1342;DEAF-APPLAUSE55N
ASL_2008_08_0412;975;1000;POP-UP11N
ASL_2008_08_0412;1960;1990;VOLUNTEER/SHIRTF/9F/9N
ASL_2008_08_0413;823;850;APPOINTMENT5SN
ASL_2008_08_0413;1418;1442;APPOINTMENTcrvd-5SN
ASL_2008_08_0413;2566;2592;APPROVESP/KN
ASL_2008_08_0413;2968;3005;AROUND55N
ASL_2008_08_0413;545;572;CHOOSEopen-FF/9N
ASL_2008_08_0413;1970;1995;GET-CLOSEbent-B-Lbent-B-LN
ASL_2008_08_0413;1698;1738;GUILTYG/QG/QN
ASL_2008_08_0413;2201;2246;REGULARbent-1bent-1N
ASL_2008_08_0413;3895;3940;SHOOT-ARROWAB-LN
ASL_2008_08_0414;1300;1327;ARM55N
ASL_2008_08_0414;1838;1862;ARRIVEcrvd-Bcrvd-BN
ASL_2008_08_0414;2127;2153;ART/DESIGNIIN
ASL_2008_08_0414;2806;2849;ART/DESIGN+AGENTIB-LN
ASL_2008_08_0414;2540;2565;ARTICLEL-XL-XN
ASL_2008_08_0414;603;650;GUITARF/9F/9N
ASL_2008_08_0414;385;417;PLACEAAN
ASL_2008_08_0414;1507;1570;SPINbent-1bent-1N
ASL_2008_08_0414;827;860;STAND-UPV/2V/2N
ASL_2008_08_0414;1047;1075;ns-ARIZONAAAN
ASL_2008_08_0415;2411;2430;#ASLALN
ASL_2008_08_0415;452;480;ALSO11N
ASL_2008_08_0415;2638;2667;ASSIST1010N
ASL_2008_08_0415;3142;3165;ASSOCIATION1010N
ASL_2008_08_0415;2197;2217;REQUESTB-LB-LN
ASL_2008_08_0415;790;815;SHAMEbent-BB-LN
ASL_2008_08_0415;2845;2905;SOCIAL/INTERACT1010N
ASL_2008_08_0415;1955;1998;ns-ASIAA5N
ASL_2008_08_0416;985;1018;ATTEMPTAAN
ASL_2008_08_0416;3888;3925;ATTITUDEAAN
ASL_2008_08_0416;5012;5045;AUDIOLOGYAAN
ASL_2008_08_0416;4645;4705;AUDIOLOGY+AGENTAB-LN
ASL_2008_08_0416;5410;5428;AUNTAAN
ASL_2008_08_0416;1402;1425;GO11N
ASL_2008_08_0416;3165;3191;GO1bent-1N
ASL_2008_08_0416;3545;3568;PAY-ATTENTIONBBN
ASL_2008_08_0416;4166;4208;PEOPLE+AUDIENCEP/K5-C-LN
ASL_2008_08_0416;285;320;ns-ATLANTAAAN
ASL_2008_08_0417;1710;1737;AUTHORITY1010Y
ASL_2008_08_0417;1993;2033;AUTUMNBBY
ASL_2008_08_0417;2375;2393;AVERAGEB-LB-LN
ASL_2008_08_0417;2700;2730;AVOID/FALL-BEHIND1010N
ASL_2008_08_0417;3153;3175;GO-AWAYcrvd-B5N
ASL_2008_08_0417;2937;2962;WAKE-UPbaby-OLN
ASL_2008_08_0417;3360;3380;WOW/AWFULcocked-85N
ASL_2008_08_0417;312;343;ns-AUSTRALIAB-xdB-xdN
ASL_2008_08_0417;560;587;ns-nat-AUSTRALIAcocked-85N
ASL_2008_08_0418;2723;2735;#BACKBP/KN
ASL_2008_08_0418;243;283;AWKWARD33N
ASL_2008_08_0418;521;557;BB-xdB-xdN
ASL_2008_08_0418;697;751;BABYB-LB-LN
ASL_2008_08_0418;1080;1105;BACHELORBBN
ASL_2008_08_0418;3667;3685;BACKGROUNDBG/QN
ASL_2008_08_0418;2273;2303;BEHIND1010N
ASL_2008_08_0418;1365;1417;KEEP-IN-MINDXXN
ASL_2008_08_0418;3418;3447;PASTB-Lbent-B-LN
ASL_2008_08_0419;265;287;BACKPACKcrvd-Bcrvd-BN
ASL_2008_08_0419;561;577;BACONbent-U-Lbent-U-LN
ASL_2008_08_0419;779;803;BADB-LB-LN
ASL_2008_08_0419;1782;1820;BADGEF/9F/9N
ASL_2008_08_0419;2403;2433;BAKE/OVENcrvd-flat-Bcrvd-flat-BN
ASL_2008_08_0419;2717;2770;BALANCEB-LB-LN
ASL_2008_08_0419;2925;2957;BALD2525N
ASL_2008_08_0419;1132;1163;COPsml-C/3sml-C/3N
ASL_2008_08_0419;2160;2192;PING-PONG/TENNISX-over-thumbX-over-thumbN
ASL_2008_08_042;883;906;EIGHT88N
ASL_2008_08_042;2972;2993;EIGHTEEN88N
ASL_2008_08_042;2540;2560;EIGHTEEN88N
ASL_2008_08_042;1470;1497;FIVE55N
ASL_2008_08_042;660;683;NINEF/9F/9N
ASL_2008_08_042;420;441;NINETEENF/9F/9N
ASL_2008_08_042;1787;1812;NINETEENF/9F/9N
ASL_2008_08_042;1070;1113;SEVEN77N
ASL_2008_08_042;3255;3272;SEVENTEEN77N
ASL_2008_08_042;1275;1296;SIX66N
ASL_2008_08_0420;297;323;BALLcrvd-sprd-Bcrvd-sprd-BN
ASL_2008_08_0420;533;570;BALLOONScrvd-5N
ASL_2008_08_0420;1350;1410;BANANAX-over-thumbX-over-thumbN
ASL_2008_08_0420;1597;1630;BANDAIDU/HU/HN
ASL_2008_08_0420;2602;2647;BAPTIST1010N
ASL_2008_08_0420;3047;3068;BARAAN
ASL_2008_08_0420;3595;3637;HAIRCUT+AGENTV/2B-LN
ASL_2008_08_0420;762;796;SAUSAGE/HOT-DOGcrvd-5SN
ASL_2008_08_0420;1107;1126;ns-BALTIMOREcrvd-flat-Bcrvd-flat-BN
ASL_2008_08_0421;990;1017;BARK5-C-L5-C-LN
ASL_2008_08_0421;1205;1235;BASEBALLX-over-thumbX-over-thumbN
ASL_2008_08_0421;1422;1470;BASEMENT1010N
ASL_2008_08_0422;1398;1421;BASKETcrvd-5crvd-5N
ASL_2008_08_0422;2650;2667;BASKETBALLcrvd-3crvd-3N
ASL_2008_08_0422;2997;3027;BATXXN
ASL_2008_08_0422;3407;3465;BATH1010N
ASL_2008_08_0422;860;908;BELOW_2B-LB-LN
ASL_2008_08_0422;1105;1137;TRASH/BAG11Y
ASL_2008_08_0423;947;1003;BATH+COAT10AN
ASL_2008_08_0423;2458;2514;BATH+fs-TUBABN
ASL_2008_08_0423;2722;2746;BAWL-OUTS5N
ASL_2008_08_0423;3230;3282;BEACHA5N
ASL_2008_08_0423;4065;4105;BEARcrvd-55-C-LN
ASL_2008_08_0423;2948;2975;CAREP/KP/KN
ASL_2008_08_0423;2163;2185;TOILETTTN
ASL_2008_08_0424;635;682;ABUSESSN
ASL_2008_08_0424;336;352;BEARD5-C5-CN
ASL_2008_08_0424;1100;1113;BEAUTIFUL5flat-ON
ASL_2008_08_0424;1357;1373;BECAUSELL-XN
ASL_2008_08_0424;1641;1673;BECOMEB-LB-LN
ASL_2008_08_0424;1945;1962;BECOME-FATcrvd-5crvd-5N
ASL_2008_08_0424;2173;2191;BEDB-LB-LN
ASL_2008_08_0424;2424;2474;BED+BOX/ROOMB-LB-LN
ASL_2008_08_0424;875;897;HITSSN
ASL_2008_08_0424;2700;2730;MOSQUITOF/9B-LN
ASL_2008_08_0425;1838;1902;ACTIONcrvd-5crvd-5N
ASL_2008_08_0425;2097;2132;AVOID/FALL-BEHIND1010N
ASL_2008_08_0425;232;265;BEERBBN
ASL_2008_08_0425;653;677;BEFORE_2bent-B-Lbent-B-LN
ASL_2008_08_0425;910;942;BEGcrvd-55-CN
ASL_2008_08_0425;1203;1260;BEG+AGENTcrvd-5B-LN
ASL_2008_08_0425;1582;1640;BEHAVIORBBN
ASL_2008_08_0425;435;452;PASTB-Lbent-B-LN
ASL_2008_08_0425;2915;2937;ns-nat-BEIJINGbent-Ubent-UN
ASL_2008_08_0426;1493;1525;ALARMDDN
ASL_2008_08_0426;1781;1822;BELONGopen-88N
ASL_2008_08_0426;3680;3710;BELTU/HU/HN
ASL_2008_08_0426;3380;3400;LESS-THANbent-B-LB-LN
ASL_2008_08_0426;3140;3165;LESS-THANbent-B-Lbent-B-LN
ASL_2008_08_0426;728;757;THINK+MARRY1CN
ASL_2008_08_0427;1840;1885;AVERAGEB-LB-LN
ASL_2008_08_0427;460;485;BENEFITF/9F/9N
ASL_2008_08_0427;1161;1185;BESTB-L10N
ASL_2008_08_0427;1370;1392;BETBBN
ASL_2008_08_0427;1623;1640;BETTERB-L10N
ASL_2008_08_0427;2557;2618;BICYCLESSN
ASL_2008_08_0427;2785;2810;BIGL-XL-XN
ASL_2008_08_0427;925;943;NEXT-TOB-LB-LN
ASL_2008_08_0427;2070;2092;PASS1010N
ASL_2008_08_0427;2310;2370;ns-JESUS+BOOK25B-LN
ASL_2008_08_0428;1985;2036;BIOLOGYBBN
ASL_2008_08_0428;2206;2234;BIRDLflat-GN
ASL_2008_08_0428;3065;3091;BIRTHDAY2525N
ASL_2008_08_0428;3987;4012;BISON/BUFFALOcrvd-5SN
ASL_2008_08_0428;4297;4325;BITEC5-CN
ASL_2008_08_0428;805;852;BRA+UNDERPANTSL-XL-XN
ASL_2008_08_0428;1067;1095;DOCTORbent-B-Lbent-B-LN
ASL_2008_08_0428;1522;1545;LOCKSSN
ASL_2008_08_0429;2895;2917;(cheek)BLINDcrvd-Vcrvd-VN
ASL_2008_08_0429;320;342;BLACKbent-1bent-1N
ASL_2008_08_0429;620;657;BLACK+BERRY1ON
ASL_2008_08_0429;1030;1047;BLAME1010N
ASL_2008_08_0429;2033;2058;BLANK-OUT2525N
ASL_2008_08_0429;1318;1345;BLANKETbent-B-xdbent-B-xdN
ASL_2008_08_0429;1775;1812;BLANKETflat-Oflat-ON
ASL_2008_08_0429;2305;2330;BLESSA5N
ASL_2008_08_0429;2624;2645;BLINDcrvd-Vcrvd-VN
ASL_2008_08_043;2382;2400;#ACACN
ASL_2008_08_043;1830;1850;AAAN
ASL_2008_08_043;2040;2066;LITTLE-BITX-over-thumb10N
ASL_2008_08_043;1626;1650;ONEDDN
ASL_2008_08_043;512;535;SEVENTEEN77N
ASL_2008_08_043;750;767;SIXTEEN66N
ASL_2008_08_043;2768;2786;THROW-AWAYcocked-S1N
ASL_2008_08_043;1240;1261;TWOV/2V/2N
ASL_2008_08_043;1440;1463;ZEROOON
ASL_2008_08_0430;280;303;BLINDSflat-O4N
ASL_2008_08_0430;660;690;BLINK/WINKLLN
ASL_2008_08_0430;1910;1930;BLONDYYN
ASL_2008_08_0430;2850;2878;BLOSSOMOcrvd-sprd-BN
ASL_2008_08_0430;4603;4622;BLOW-NOSEL-XL-XN
ASL_2008_08_0430;1076;1097;BOX/ROOMB-Lbent-B-LN
ASL_2008_08_0430;1645;1661;PEA-BRAING/QG/QN
ASL_2008_08_0430;2496;2520;RED+BLOOD15N
ASL_2008_08_0431;870;905;BLOW-UP55N
ASL_2008_08_0431;1332;1347;BLUEB-xdB-xdN
ASL_2008_08_0431;1595;1631;BLUE+BERRYBON
ASL_2008_08_0431;2312;2337;BOATB-LB-LN
ASL_2008_08_0431;2850;2875;BODYB-LB-LN
ASL_2008_08_0431;3150;3197;BOILcrvd-5crvd-5N
ASL_2008_08_0431;1982;2016;RED+DCL"face1crvd-LN
ASL_2008_08_0431;3415;3482;SIMMERcrvd-5crvd-5N
ASL_2008_08_0432;1148;1177;(S)BOMBSSN
ASL_2008_08_0432;837;855;BOMBScrvd-5N
ASL_2008_08_0432;2695;2725;BORE11N
ASL_2008_08_0432;2911;2935;BORNSSN
ASL_2008_08_0432;3865;3885;BORROWP/KP/KN
ASL_2008_08_0432;4422;4442;BOSS5-C5-CN
ASL_2008_08_0432;2402;2445;SHOE+HALF-LIMBSB-LN
ASL_2008_08_0432;4191;4218;SUPERIOR1010N
ASL_2008_08_0433;2737;2760;(U)BOWTIEcocked-UU/HN
ASL_2008_08_0433;658;675;BOTHV/2bent-UN
ASL_2008_08_0433;1722;1742;BOTTLECCN
ASL_2008_08_0433;2355;2375;BOWLINGcrvd-5crvd-5N
ASL_2008_08_0433;3268;3317;BOXINGSSN
ASL_2008_08_0433;3557;3607;BOXINGSSN
ASL_2008_08_0433;2080;2145;DRIBBLEB-LB-LN
ASL_2008_08_0433;443;468;ns-BOSTONB-xdB-xdN
ASL_2008_08_0434;240;267;BOYB-Lflat-ON
ASL_2008_08_0434;424;472;BOY+FRIENDB-LXN
ASL_2008_08_0434;735;757;BRAL-XL-XN
ASL_2008_08_0434;1015;1043;BRACELETopen-8open-8N
ASL_2008_08_0434;1275;1327;BRAG1010N
ASL_2008_08_0434;2255;2273;BRAKE5-C-L5-C-LN
ASL_2008_08_0434;2968;3000;BRAVE/RECOVERcrvd-5SN
ASL_2008_08_0434;3222;3257;BRAWLO5N
ASL_2008_08_0434;2752;2775;FORK-IN-ROAD11N
ASL_2008_08_0434;1615;1661;MINDXXN
ASL_2008_08_0435;527;563;BREADbent-B-Lbent-B-LN
ASL_2008_08_0435;1207;1228;BREAKSSN
ASL_2008_08_0435;1695;1715;BREAK-DOWNcrvd-5bent-B-LN
ASL_2008_08_0435;3090;3118;BREASTSbent-B-Lbent-B-LN
ASL_2008_08_0435;3335;3395;BREATHE55N
ASL_2008_08_0435;2674;2710;EAT+MORNINGflat-OB-LN
ASL_2008_08_0435;948;973;RECORD/BREAK-RECORDcrvd-5SY
ASL_2008_08_0435;1426;1452;TAKE-BREAKBBN
ASL_2008_08_0435;305;332;ns-nat-BRAZILB-xdB-xdN
ASL_2008_08_0436;1042;1093;(S)BROOMSSN
ASL_2008_08_0436;2617;2690;BLUSH-BRUSHX-over-thumbX-over-thumbN
ASL_2008_08_0436;1535;1597;BOY_2+CORRECT+LAWALN
ASL_2008_08_0436;330;365;BRIDGEV/2V/2Y
ASL_2008_08_0436;515;541;BRING-1pB-LB-LN
ASL_2008_08_0436;727;755;BROKEbent-B-Lbent-B-LN
ASL_2008_08_0436;1255;1296;BROOMbent-B-Lbent-B-LN
ASL_2008_08_0436;2005;2017;BROTHERLLN
ASL_2008_08_0436;2258;2280;BROWNBBN
ASL_2008_08_0436;2885;2931;BRUSH-TEETHbent-1bent-1N
ASL_2008_08_0437;2380;2398;(Y)BULLYYN
ASL_2008_08_0437;702;720;BUG3crvd-3N
ASL_2008_08_0437;1605;1656;BUILDB-LB-LN
ASL_2008_08_0437;1223;1265;BUILDINGU-Lbent-U-LN
ASL_2008_08_0437;945;971;BUILDINGbent-U-Lbent-U-LN
ASL_2008_08_0437;2632;2662;BULLopen-Fopen-FN
ASL_2008_08_0437;3240;3272;BURYcrvd-Bcrvd-BN
ASL_2008_08_0437;404;460;DCL:crvd-5"tall wide cylindrical object"+HANDLEcrvd-5X-over-thumbN
ASL_2008_08_0437;2990;3015;FIRE/BURNS5N
ASL_2008_08_0437;1987;2010;ns-BULGARIAB-Lflat-ON
ASL_2008_08_0438;252;268;#BUSBSN
ASL_2008_08_0438;2375;2388;#COCON
ASL_2008_08_0438;515;545;BUSINESSBBN
ASL_2008_08_0438;746;775;BUSYBBN
ASL_2008_08_0438;977;1000;BUT11N
ASL_2008_08_0438;1185;1241;BUTTERU-Lbent-U-LN
ASL_2008_08_0438;1398;1428;BUTTERFLYB-Lbent-B-LN
ASL_2008_08_0438;1650;1702;BUTTONcocked-Fcocked-FN
ASL_2008_08_0438;1855;1887;BUYflat-Oflat-ON
ASL_2008_08_0438;2130;2177;CCCN
ASL_2008_08_0439;408;422;#CPCP/KN
ASL_2008_08_0439;633;667;CABBAGEcrvd-5crvd-5N
ASL_2008_08_0439;2032;2065;CAFETERIACCN
ASL_2008_08_0439;2619;2652;CALCULUSCCN
ASL_2008_08_0439;3195;3215;CALL-BY-PHONEYYN
ASL_2008_08_0439;3440;3461;CALL-ON-RELAY/VRSXXN
ASL_2008_08_0439;3702;3725;CAMERALcrvd-LN
ASL_2008_08_0439;2965;2980;GOLD/ns-CALIFORNIAI-L-YYN
ASL_2008_08_0439;2273;2300;SHEET-CAKEcrvd-Bcrvd-BN
ASL_2008_08_044;548;575;ABORTION5-C-L5N
ASL_2008_08_044;1917;1936;ABOUT11N
ASL_2008_08_044;2288;2317;ABOVEbent-B-Lbent-B-LN
ASL_2008_08_044;2903;2930;ACCEPT5flat-ON
ASL_2008_08_044;3147;3174;ACCIDENT510N
ASL_2008_08_044;3407;3438;ACCIDENTSSN
ASL_2008_08_044;3809;3828;ACCOMPANYAAN
ASL_2008_08_044;4460;4490;BLAME1010N
ASL_2008_08_044;4124;4157;COUNTF/9F/9N
ASL_2008_08_044;2657;2675;MORE-THANbent-B-Lbent-B-LN
ASL_2008_08_0440;898;930;CAMPI-L-Y10N
ASL_2008_08_0440;591;625;CAMPI-L-YAN
ASL_2008_08_0440;1130;1145;CANSSN
ASL_2008_08_0440;2515;2537;CANDLE55N
ASL_2008_08_0440;3485;3512;CANDY11N
ASL_2008_08_0440;3816;3882;CANEAAN
ASL_2008_08_0440;3290;3309;CUTEU-Lbent-U-LN
ASL_2008_08_0440;2987;3044;CUTE++DCL"caneU-LF/9N
ASL_2008_08_0440;4135;4192;PADDLE/CANOESSN
ASL_2008_08_0440;1370;1402;ns-nat-CANADA1010N
ASL_2008_08_0441;2800;2831;BOSS5-C5-CN
ASL_2008_08_0441;1785;1802;CANNOT11N
ASL_2008_08_0441;2105;2127;CAPITAL-LETTERcrvd-Lcrvd-LN
ASL_2008_08_0441;3872;3937;CARSSN
ASL_2008_08_0441;3574;3635;CAR+DCL"long flat surfaceScrvd-flat-BN
ASL_2008_08_0441;4208;4245;CARELESSU/HU/HN
ASL_2008_08_0441;2380;2410;GOVERNMENT11N
ASL_2008_08_0441;3015;3042;NABcrvd-5SN
ASL_2008_08_0441;392;474;PADDLE/CANOESSN
ASL_2008_08_0441;4900;4957;RENOVATION++AGENTB-LB-LN
ASL_2008_08_0442;341;360;CARROTSSN
ASL_2008_08_0442;696;725;CARRYcrvd-Bcrvd-BN
ASL_2008_08_0442;1050;1115;CASHIERcrvd-5crvd-5N
ASL_2008_08_0442;1312;1345;CATopen-FF/9N
ASL_2008_08_0442;2525;2538;CATCH5-C-LSN
ASL_2008_08_0442;2897;2935;CATERPILLAR1XN
ASL_2008_08_0442;3477;3509;CATHOLICU/HU/HN
ASL_2008_08_0442;3840;3864;CAUSESB-LN
ASL_2008_08_0442;4117;4140;CEILINGbent-B-Lbent-B-LN
ASL_2008_08_0443;932;992;CELEBRATEX-over-thumbX-over-thumbN
ASL_2008_08_0443;1146;1175;CENTERB-Lbent-B-LN
ASL_2008_08_0443;3187;3225;CERTIFYCCN
ASL_2008_08_0443;4295;4320;CERTIFYCCN
ASL_2008_08_0443;4550;4605;CHAIN/OLYMPICSopen-FF/9N
ASL_2008_08_0443;5120;5145;CHALKX-over-thumbX-over-thumbN
ASL_2008_08_0443;1362;1396;MIDDLE2525N
ASL_2008_08_0443;4821;4855;SITcrvd-Ucrvd-UN
ASL_2008_08_0443;2561;2622;SOUPcrvd-Ucrvd-UN
ASL_2008_08_0444;195;225;CHALLENGE1010N
ASL_2008_08_0444;1011;1035;CHAMPcrvd-3crvd-3N
ASL_2008_08_0444;1301;1330;CHANCE5-C5-CN
ASL_2008_08_0444;1522;1545;CHANGEXXN
ASL_2008_08_0444;2730;2767;CHANNEL5-C-tt5-C-ttN
ASL_2008_08_0444;3007;3042;CHAPTERcrvd-Bcrvd-BN
ASL_2008_08_0444;3360;3400;CHARACTERCCN
ASL_2008_08_0444;3626;3660;CHARACTERISTICCCN
ASL_2008_08_0444;545;560;POP-CORKX-over-thumb10N
ASL_2008_08_0445;3260;3302;(elbow)CHEATbent-1bent-1Y
ASL_2008_08_0445;1305;1380;CHASE1010N
ASL_2008_08_0445;2125;2140;CHATcrvd-5crvd-5N
ASL_2008_08_0445;2305;2320;CHEAPBBN
ASL_2008_08_0445;3000;3025;CHEATV/2V/2N
ASL_2008_08_0445;2765;2785;CHEATV/2V/2N
ASL_2008_08_0445;3586;3615;CHECK11N
ASL_2008_08_0445;3840;3866;PAPER-CHECK/CARDLbaby-ON
ASL_2008_08_0445;302;330;PRICEXXN
ASL_2008_08_0446;3495;3516;BERRYflat-Oflat-ON
ASL_2008_08_0446;325;412;CHECKX-over-thumbX-over-thumbN
ASL_2008_08_0446;2775;2806;CHEESEcrvd-5crvd-5N
ASL_2008_08_0446;3290;3345;CHEMISTRYCCN
ASL_2008_08_0446;3775;3811;CHEST55N
ASL_2008_08_0446;3995;4035;CHEWAAN
ASL_2008_08_0446;3029;3081;COOK/KITCHEN+AGENTB-LB-LN
ASL_2008_08_0446;2565;2585;SKINL-XL-XN
ASL_2008_08_0447;800;830;CHILDB-LB-LN
ASL_2008_08_0447;1035;1060;CHILDB-LB-LN
ASL_2008_08_0447;1950;1977;CHIN11N
ASL_2008_08_0447;3080;3115;CHOCOLATECCN
ASL_2008_08_0447;281;327;GUMcrvd-Ucrvd-UN
ASL_2008_08_0447;3330;3375;OPTIONopen-FF/9N
ASL_2008_08_0447;582;607;ns-CHICAGOCCN
ASL_2008_08_0447;2145;2190;ns-nat-CHINAbent-1bent-1N
ASL_2008_08_0448;1042;1061;CHOKECCN
ASL_2008_08_0448;610;636;CHOKECCN
ASL_2008_08_0448;2481;2510;CHRISTMASCCN
ASL_2008_08_0448;3105;3135;CHURCHCCN
ASL_2008_08_0448;3580;3607;CIGARRRN
ASL_2008_08_0448;3340;3371;CIGARETTEHornsHornsN
ASL_2008_08_0448;1250;1275;FIND/FIND-OUTopen-FF/9N
ASL_2008_08_0448;2816;2846;GIGGLEbent-Bbent-BN
ASL_2008_08_0448;276;325;OPTIONopen-FF/9N
ASL_2008_08_0448;1648;1702;ns-JESUS+AGENT25B-LN
ASL_2008_08_0449;2020;2059;APPLAUSE55N
ASL_2008_08_0449;2271;2325;CLASS+BOX/ROOM5-C-LB-LN
ASL_2008_08_0449;3231;3260;CLEVER2525N
ASL_2008_08_0449;4211;4245;CLIP-NAILSX-over-thumbX-over-thumbN
